0ec0f4,2024-12-06 00:15:42,TEST,motouber,62
18200c,2024-12-06 01:03:15,OPEN,,
59d1cc,2024-12-06 01:03:20,TEST,motouber,62
0a8b8e,2024-12-06 01:13:03,TEST,motouber,62
86ac70,2024-12-06 01:14:13,TEST,motouber,62
c6c104,2024-12-06 01:15:06,TEST,motouber,62
0b6cd7,2024-12-06 01:16:15,TEST,motouber,62
e05e32,2024-12-06 01:16:35,TEST,motouber,62
ccfaaf,2024-12-06 01:16:45,TEST,motouber,62
5f4231,2024-12-06 01:17:51,TEST,motouber,62
cbc93a,2024-12-06 01:18:18,TEST,motouber,62
cdf763,2024-12-06 01:20:27,TEST,motouber,62
b211bc,2024-12-06 01:21:02,TEST,motouber,75
71865d,2024-12-06 01:22:33,TEST,motouber,75
e57fbc,2024-12-06 01:23:27,TEST,motouber,75
7ccdb4,2024-12-06 01:23:36,TEST,motouber,62
190537,2024-12-06 01:23:47,TEST,motouber,75
167d6d,2024-12-06 01:28:53,TEST,motouber,75
1a3aa2,2024-12-06 01:29:30,TEST,motouber,75
72f2b6,2024-12-06 01:29:53,TEST,motouber,62
8860f3,2024-12-06 01:30:43,TEST,motouber,62
968eeb,2024-12-06 01:31:47,TEST,motouber,75
05a1ad,2024-12-06 01:32:10,TEST,motouber,62
59add0,2024-12-06 01:32:32,TEST,motouber,75
336440,2024-12-06 01:34:07,TEST,motouber,75
30e6f7,2024-12-06 01:39:03,TEST,motouber,62
a75d71,2024-12-06 01:39:12,TEST,motouber,75
8df760,2024-12-06 01:40:02,TEST,motouber,62
6cb8ac,2024-12-06 01:42:21,TEST,motouber,75
f785a2,2024-12-06 01:43:25,TEST,motouber,75
37f95d,2024-12-06 01:49:00,TEST,motouber,75
eee8b3,2024-12-06 01:52:41,TEST,motouber,75
d667d0,2024-12-06 01:52:55,TEST,motouber,75
528293,2024-12-06 01:53:33,TEST,motouber,87
3fd432,2024-12-06 01:55:18,TEST,motouber,87
d0ae76,2024-12-06 01:56:22,TEST,motouber,87
37e907,2024-12-06 01:57:07,TEST,motouber,87
a1bdaf,2024-12-06 01:58:01,TEST,motouber,87
185853,2024-12-06 01:58:23,TEST,motouber,87
34e331,2024-12-06 02:00:25,TEST,motouber,87
801e26,2024-12-06 02:00:55,TEST,motouber,87
2995aa,2024-12-06 02:01:27,TEST,motouber,87
8f2cda,2024-12-06 02:01:38,TEST,motouber,87
27d3c7,2024-12-06 02:03:02,TEST,motouber,87
aa6462,2024-12-06 02:03:40,TEST,motouber,87
d624ed,2024-12-06 02:03:58,TEST,motouber,87
24d7b5,2024-12-06 02:05:53,TEST,motouber,87
5ec588,2024-12-06 02:05:54,TEST,motouber,87
3fc6cc,2024-12-06 02:06:27,TEST,motouber,87
bb2edb,2024-12-06 02:07:08,TEST,motouber,87
0a5e5a,2024-12-06 02:07:25,TEST,motouber,87
7f7c1a,2024-12-06 02:07:28,TEST,motouber,50
1b28f6,2024-12-06 02:07:29,TEST,motouber,50
f9ef16,2024-12-06 02:07:39,TEST,motouber,87
e0f998,2024-12-06 02:07:40,TEST,motouber,87
fa8412,2024-12-06 02:07:41,TEST,motouber,87
2bbd4e,2024-12-06 02:07:51,TEST,motouber,87
de233f,2024-12-06 02:08:46,TEST,motouber,87
0ba213,2024-12-06 02:09:00,TEST,motouber,75
63f76a,2024-12-06 02:09:02,TEST,motouber,75
75b092,2024-12-06 02:09:25,TEST,motouber,75
5892b8,2024-12-06 02:10:45,TEST,motouber,75
eb9ea7,2024-12-06 02:10:46,TEST,motouber,75
ac8805,2024-12-06 02:10:51,TEST,motouber,87
7cc58a,2024-12-06 02:12:02,TEST,motouber,87
4d0783,2024-12-06 02:12:50,TEST,motouber,87
da30f0,2024-12-06 02:13:22,TEST,motouber,87
34cf1d,2024-12-06 02:14:50,TEST,motouber,87
b6513a,2024-12-06 02:16:04,TEST,motouber,87
1a7f7b,2024-12-06 02:16:54,TEST,motouber,87
282d42,2024-12-06 02:18:32,TEST,motouber,87
8fd1f2,2024-12-06 02:18:42,TEST,motouber,87
3ac7c9,2024-12-06 02:21:18,TEST,motouber,87
6f41be,2024-12-06 02:22:26,TEST,motouber,87
a72a65,2024-12-06 02:25:39,TEST,motouber,87
07e9fe,2024-12-06 02:35:15,TEST,motouber,87
8ab2ec,2024-12-06 02:37:08,TEST,motouber,87
84911f,2024-12-06 02:40:02,TEST,motouber,100
40a99a,2024-12-06 02:40:04,TEST,motouber,100
81c235,2024-12-06 15:26:16,OPEN,,
a5b259,2024-12-06 15:26:41,TEST,motouber,100
aeb998,2024-12-06 15:31:40,TEST,motouber,100
198c39,2024-12-06 15:31:41,TEST,motouber,100
bfe4f1,2024-12-06 15:31:43,TEST,motouber,100
